,id,full_name,surname,name,paternal,position,office,region,year,income,income_family,income_salary,income_salary_family,income_teaching,income_teaching_family,income_royalties,income_royalties_family,income_dividents,income_dividents_family,income_help,income_help_family,income_gifts,income_gifts_family,bank_deps,bank_deps_family,flat_area,flat_area_family,house_area,house_area_family,land_area,land_area_family,cars,cars_family,cars_cargo,cars_cargo_family,cars_info,cars_family_info,cars_info_year,cars_family_info_year,off,income_vs_salary,income_vs_family,land_vs_family,flat_vs_family,house_vs_family,cars_vs_family,link,,,name1,,
11209,chesno_2298,Гіршфельд Анатолій Мусійович,Гіршфельд,Анатолій,Мусійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"1,629,585.00",535139,159012,252848,0,0,0,0,1434573,246291,0,0,0,0,199200,166835,606.24,0,0,835.6,0,0,1,1,0,0,"Mercedes-Benz ML350 3498 куб. см, 200 кВт, 478 см","Citroen Berlingo 1560 куб. см, 66 кВт, 438 см",2008,2011,парламент,10.24818882,0.3283897434,0,0,1000000,1,http://declarations.com.ua/declaration/chesno_2298,,,Гіршфельд,Анатолій,Мусійович
8389,chesno_538,Зубик Володимир Володимирович,Зубик,Володимир,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"1,631,634.00",73754,186372,28600,0,0,0,0,125572,45154,0,0,0,0,1628683,0,116.95,668.4,859.5,85.5,0,0,3,3,0,0,"BMW 750 LT 4395 см3, 5054 см;Mercedes-Benz S500 lt 4973 см3, 5158 см;Porsche Cayenne S 4806 см3, 4795 см","Lexus RX  3500 см3, 4770 см;Subaru Legacy 3000 см3, 4680 см;Toyota  5000 см3, 5090 см",2011;2003;2008,2010;2003;1995,парламент,8.754716374,0.04520253929,0,5.715262933,0.09947643979,1,http://declarations.com.ua/declaration/chesno_538,,,Зубик,Володимир,Володимирович
7915,vulyk_45_7,Калиняк Оксана Миколаївна,Калиняк,Оксана,Миколаївна,суддя апеляційного суду львівської області,Загальний апеляційний суд,Львівська область,2014,"1,645,311.00",11748,257004,0,3674,0,0,0,0,0,0,0,0,0,0,0,112.7,0,0,0,0,0,0,0,0,0,;;,;;;;,;;,;;;;,суд,6.401888687,0.00714029141,0,0,0,0,http://declarations.com.ua/declaration/vulyk_45_7,,,Калиняк,Оксана,Миколаївна
6515,vulyk_9_24,Парцхаладзе Лев Ревазович,Парцхаладзе,Лев,Ревазович,перший заступник голови київської обласної державної адмінстрації,Обласна державна адміністрація,Київська область,2014,"1,652,850.29",3.00E+05,3850.29,0,0,0,0,0,0,0,0,0,0,0,0,13289.92,0,501.4,0,0,0,5200,0,0,0,0,;;;;,;;;,2006;2010;;;,2006;2012;;,адміністрація,429.2794283,0.1815046419,1000000,1000000,0,0,http://declarations.com.ua/declaration/vulyk_9_24,,,Парцхаладзе,Лев,Ревазович
6549,vulyk_9_57,Гунчик Володимир Петрович,Гунчик,Володимир,Петрович,голова волинської обласної державної адмінстрації,Обласна державна адміністрація,Волинська область,2014,"1,660,850.00",0,1043008,0,0,0,0,0,617842,0,0,0,0,0,0,500,80.7,0,0,0,1799,0,1,0,0,0,ВАЗ 21083;;;;,;;;,1990;;;;,;;;,адміністрація,1.592365543,0,0,0,0,0,http://declarations.com.ua/declaration/vulyk_9_57,,,Гунчик,Володимир,Петрович
8411,chesno_2018,Баграєв Микола Георгійович,Баграєв,Микола,Георгійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"1,678,162.00",3620532,200164,67732,0,0,0,0,1442660,3360800,35338,0,0,0,39525385,0,0,0,475.1,946,0,0,0,2,0,0,,Porsche Cayenne 4806 куб.см;Mercedes-Benz S500 LHM 5462 куб.см,,2013;2006,парламент,8.383935173,2.157438912,0,0,1.991159756,1000000,http://declarations.com.ua/declaration/chesno_2018,,,Баграєв,Микола,Георгійович
6484,vulyk_7_19,Поліщук Олексій Григорович,Поліщук,Олексій,Григорович,директор департаменту земельних ресурсів виконавчого органу київради (кмда,Київська міська державна адміністрація,м. Київ,2014,"1,690,127.00",2756600,115065,0,0,0,0,0,0,0,0,0,738,0,465000,0,0,0,0,0,0,3930,0,2,0,0,;;;;,Opel Corsa;Audi A7;;;,;;;;,2007;2011;;;,адміністрація,14.68845435,1.631001694,1000000,0,0,1000000,http://declarations.com.ua/declaration/vulyk_7_19,,,Поліщук,Олексій,Григорович
5729,chesno_486,Ничипоренко Валентин Миколайович,Ничипоренко,Валентин,Миколайович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"1,692,612.00",1710069,81381,34140,0,0,0,0,896801,317347,0,0,0,0,6097951,0,0,269.4,0,114.2,0,0,3,2,1,0,"BMW X5 3000 см3, 150 кВт, 485.7 см;Mercedes-Benz 320 3200 см3, 167 кВт, 481.8 см;Morgan Aero 8 4799 см3, 270 кВт, 412 см","Honda CR-V 2354 см3, 134 кВт, 457.4 см;Land Rover Range Rover 5000 см3, 375 кВт, 497.2 см",2003;1997;2010,2010;2011,парламент,20.79861393,1.010313645,0,1000000,1000000,0.6666666667,http://declarations.com.ua/declaration/chesno_486,,,Ничипоренко,Валентин,Миколайович
9338,vulyk_8_129,Євграфова Єлизавета Павлівна,Євграфова,Єлизавета,Павлівна,суддя вищого спеціалізованого суду україни з розгляду цивільних і кримінальних справ,Вищий спецiалiзований суд України з розгляду цивiльних i кримiнальних справ,Загальнодержавний регіон,2014,"1,702,888.00",30850,264100,30850,0,0,0,0,5137,0,0,0,1361148,0,0,2250,0,21,252,0,1008,1622,1,1,0,0,Toyota Land Cruiser Prado;;,BMW 735;;,2012;;,1984;;,суд,6.44789095,0.01811628246,1.609126984,1000000,0,1,http://declarations.com.ua/declaration/vulyk_8_129,,,Євграфова,Єлизавета,Павлівна
11097,chesno_185,Аркаллаєв Нуруліслам Гаджиєвич,Аркаллаєв,Нуруліслам,Гаджиєвич,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"1,705,011.00",7274830,156763,7200000,0,0,0,0,1513398,69830,34850,5000,0,0,0,0,0,103.4,1694.5,0,0,0,2,3,0,0,Mercedes-Benz 3500 5461 см3;Mercedes-Benz 3500 5461 см3,Hyundai Elantra 164DR62 1591 см3;Mercedes-Benz 67350 2987 см3;Renault Kangoo 1390 см3,2007;2007,2010;2011;2008,парламент,10.87636113,4.266734936,0,1000000,0,1.5,http://declarations.com.ua/declaration/chesno_185,,,Аркаллаєв,Нуруліслам,Гаджиєвич
8406,chesno_410,Гіршфельд Анатолій Мусійович,Гіршфельд,Анатолій,Мусійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"1,711,084.00",432584,826886,141731,0,0,0,0,848198,153200,0,0,0,0,21214,158570,606.24,91.4,0,764.9,0,0,1,1,0,0,"Mercedes-Benz NL350 3498 см3, 200 кВт","Citroen Berlin 60 1560 см3, 66 кВт",2008,2011,парламент,2.069310643,0.2528128368,0,0.1507653734,1000000,1,http://declarations.com.ua/declaration/chesno_410,,,Гіршфельд,Анатолій,Мусійович
12523,vulyk_4_2_4,Тарабакін Дмитро Валерійович,Тарабакін,Дмитро,Валерійович,член національної комісії з цінних паперів та фондового ринку,Національна комісія з цінних паперів та фондового ринку,Загальнодержавний регіон,2014,"1,726,273.00",22077,155886,0,0,0,0,0,112230,17836,0,0,0,0,473510,0,70.7,124.6,197.9,0,2747,0,3,2,0,0,Porsche 911;BMW 330;Subaru Forester;;,Porsche Cayenne Turbo;Lexus RX 350;;;,2007;2006;2005;;,2007;2008;;;,держкомісія,11.07394506,0.01278882309,0,1.762376238,0,0.6666666667,http://declarations.com.ua/declaration/vulyk_4_2_4,,,Тарабакін,Дмитро,Валерійович
5541,chesno_584,Зубко Геннадій Григорович,Зубко,Геннадій,Григорович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"1,741,323.00",0,1621233,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,1,1,0,0,ВАЗ 2109,Toyota RAV4,1989,2006,парламент,1.074073252,0,0,1,0,1,http://declarations.com.ua/declaration/chesno_584,,,Зубко,Геннадій,Григорович
5939,chesno_2418,Ревега Олександр Васильович,Ревега,Олександр,Васильович,Депутат 8-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"1,742,851.00",0,19705,0,0,0,0,0,601380,0,0,0,0,0,0,0,0,0,328.1,0,0,0,1,0,3,0,"Porsche Cayenne 3598 куб.см, 213 кВт",,2008,,парламент,88.44714539,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2418,,,Ревега,Олександр,Васильович
2948,chesno_684,Котеляк Лідія Леонідівна,Котеляк,Лідія,Леонідівна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"1,745,042.00",871604,209598,0,0,0,0,0,0,0,35094,0,0,0,0,0,0,0,282.4,0,0,0,0,2,0,0,,"Volkswagen Tiguan 1986 куб.см, 140 кВт, 476,5 см;Volkswagen Tiguan 1986 куб.см, 118 кВт, 476,5 см",,2012;2012,парламент,8.325661504,0.4994745112,0,0,0,1000000,http://declarations.com.ua/declaration/chesno_684,,,Котеляк,Лідія,Леонідівна
8654,chesno_465,Чудновський Віталій Олегович,Чудновський,Віталій,Олегович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"1,747,444.62",0,201173.12,0,0,0,0,0,1511421.1,0,34850.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,парламент,8.686272898,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_465,,,Чудновський,Віталій,Олегович
8560,chesno_1977,Гіршфельд Анатолій Мусійович,Гіршфельд,Анатолій,Мусійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"1,765,816.00",475865,194522,182334,0,0,0,0,1499956,257531,35338,0,0,0,132314,166835,606.24,91.7,0,835.6,0,0,1,1,0,0,"Mercedes-Benz ML350 3498 см.куб., 200 кВт, 478 см","Citroen Berlingo 1560 см.куб., 66 кВт, 438 см",2008,2011,парламент,9.077718716,0.2694873079,0,0.151260227,1000000,1,http://declarations.com.ua/declaration/chesno_1977,,,Гіршфельд,Анатолій,Мусійович
4332,vulyk_4_1_30,Маркарова Оксана Сергіївна,Маркарова,Оксана,Сергіївна,заступник міністра - керівник апарату міністерства фінансів україни,Міністерство фінансів,Загальнодержавний регіон,2014,"1,768,023.47",3101624.74,1267641.52,61200,0,0,0,0,7366.95,2494850.48,0,0,0,0,29602,26351688.25,151.2,292.8,0,2350,0,16000,1,1,0,0,Mercedes-Benz GL;,Mercedes-Benz CL 500;;;;,2008;,2009;;;;,міністерство,1.394734586,1.754289348,1000000,1.936507937,1000000,1,http://declarations.com.ua/declaration/vulyk_4_1_30,,,Маркарова,Оксана,Сергіївна
5668,chesno_2058,Шеремета  Павло Михайлович,Шеремета,Павло,Михайлович,міністр економічного розвитку і торгівлі,Кабінет міністрів,Загальнодержавний регіон,2013,"1,773,093.68",0,14653.68,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1,0,0,0,Lexus RX 450h 3456 куб.см,,2011,,кабмін,120.9998908,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2058,,,Шеремета,Павло,Михайлович
5709,chesno_2006,Зубик Володимир Володимирович,Зубик,Володимир,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"1,774,027.00",106535,190353,0,0,0,0,0,729811,106535,34850,0,0,0,697381,0,116.95,451.2,859.5,85.5,0,0,5,1,0,0,"Toyota 2500 5090 куб.см;Mercedes-Benz Vitto 3200;Mercedes-Benz  4973 куб.см 5158;Porsche Cayenne 4806 куб.см, 4795;BMW 750LI 4395 куб.см",Lexus RX 3500 куб.см 4770,1995;2012;2003;2008;2011,2010,парламент,9.319669246,0.0600526373,0,3.858059,0.09947643979,0.2,http://declarations.com.ua/declaration/chesno_2006,,,Зубик,Володимир,Володимирович
531,chesno_932,Литвин Володимир Михайлович,Литвин,Володимир,Михайлович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"1,778,996.00",982622.61,242880,240000,250413.01,0,92000,0,317522.99,623463.79,0,0,0,0,11068432.49,0,259.8,0,0,0,0,0,0,0,0,0,,,,,парламент,7.324588274,0.5523467225,0,0,0,0,http://declarations.com.ua/declaration/chesno_932,,,Литвин,Володимир,Михайлович
